accuracy,best_model,classes,config.eval_npz,config.eval_samples,config.fusion,config.modalities,config.modalities_parsed,config.seed,config.task,config.train_npz,config.train_samples,fusion,macro_f1,metrics_path,modalities,model_params,model_size_mb,n_eval,run_dir,task,weighted_f1
0.8472958642629904,models_m14_rgb64/stage1/stage1_activity_audio_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"audio,mag","audio,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.8489088853071305,models_m14_rgb64/stage1/stage1_activity_audio_mag_concat_seed42/metrics.json,"audio,mag",196643,2.4047393798828125,10373,models_m14_rgb64/stage1/stage1_activity_audio_mag_concat_seed42,activity,0.8461570879852065
0.8555866191072978,models_m14_rgb64/stage1/stage1_activity_audio_mag_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"audio,mag","audio,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.8572719036669033,models_m14_rgb64/stage1/stage1_activity_audio_mag_gated_seed42/metrics.json,"audio,mag",196837,2.4266815185546875,10373,models_m14_rgb64/stage1/stage1_activity_audio_mag_gated_seed42,activity,0.8545869249836467
0.664417237057746,models_m14_rgb64/stage1/stage1_activity_audio_single_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,single,audio,audio,42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,single,0.6501194268886034,models_m14_rgb64/stage1/stage1_activity_audio_single_seed42/metrics.json,audio,135555,1.6476364135742188,10373,models_m14_rgb64/stage1/stage1_activity_audio_single_seed42,activity,0.6365135266033161
0.6298081557890678,models_m14_rgb64/stage1/stage1_activity_audio_tof_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"audio,tof","audio,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.5922637597109704,models_m14_rgb64/stage1/stage1_activity_audio_tof_concat_seed42/metrics.json,"audio,tof",196403,2.4028244018554688,10373,models_m14_rgb64/stage1/stage1_activity_audio_tof_concat_seed42,activity,0.589927325876147
0.6832160416465825,models_m14_rgb64/stage1/stage1_activity_audio_tof_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"audio,tof","audio,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.6672799525033981,models_m14_rgb64/stage1/stage1_activity_audio_tof_gated_seed42/metrics.json,"audio,tof",196597,2.4243850708007812,10373,models_m14_rgb64/stage1/stage1_activity_audio_tof_gated_seed42,activity,0.6642553591645332
0.7295864262990456,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"audio,tof,mag","audio,tof,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.718642633522081,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_concat_seed42/metrics.json,"audio,tof,mag",240467,2.949432373046875,10373,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_concat_seed42,activity,0.7158793700041814
0.6648028535621324,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"audio,tof,mag","audio,tof,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.6378193290087647,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_gated_seed42/metrics.json,"audio,tof,mag",232534,2.8787612915039062,10373,models_m14_rgb64/stage1/stage1_activity_audio_tof_mag_gated_seed42,activity,0.6360643298454673
0.9867926347247662,models_m14_rgb64/stage1/stage1_activity_image_audio_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,audio","image,audio",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.9868791887063685,models_m14_rgb64/stage1/stage1_activity_image_audio_concat_seed42/metrics.json,"image,audio",280483,3.3792495727539062,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_concat_seed42,activity,0.9867906319681494
0.978694688132652,models_m14_rgb64/stage1/stage1_activity_image_audio_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,audio","image,audio",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.9788274898609615,models_m14_rgb64/stage1/stage1_activity_image_audio_gated_seed42/metrics.json,"image,audio",280677,3.4013290405273438,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_gated_seed42,activity,0.9787251647822992
0.9589318422828497,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,audio,mag","image,audio,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.9589799081796871,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_concat_seed42/metrics.json,"image,audio,mag",324547,3.9257125854492188,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_concat_seed42,activity,0.9585802723631774
0.9044635110382724,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,audio,mag","image,audio,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.9046760909946187,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_gated_seed42/metrics.json,"image,audio,mag",316614,3.8579177856445312,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_mag_gated_seed42,activity,0.9030303359176816
0.8780487804878049,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,audio,tof","image,audio,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.8808674855495661,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_concat_seed42/metrics.json,"image,audio,tof",324307,3.9230880737304688,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_concat_seed42,activity,0.8778572156999902
0.9624987949484238,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,audio,tof","image,audio,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.9630055755292336,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_gated_seed42/metrics.json,"image,audio,tof",316374,3.8552932739257812,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_gated_seed42,activity,0.9626028974242996
0.8903885086281693,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,audio,tof,mag","image,audio,tof,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.8910754083133264,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_concat_seed42/metrics.json,"image,audio,tof,mag",368371,4.470298767089844,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_concat_seed42,activity,0.8898951883073574
0.8616600790513834,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,audio,tof,mag","image,audio,tof,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.8585908931423468,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_gated_seed42/metrics.json,"image,audio,tof,mag",352311,4.308685302734375,10373,models_m14_rgb64/stage1/stage1_activity_image_audio_tof_mag_gated_seed42,activity,0.8586741170882504
0.9717535910536971,models_m14_rgb64/stage1/stage1_activity_image_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,mag","image,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.971059016597657,models_m14_rgb64/stage1/stage1_activity_image_mag_concat_seed42/metrics.json,"image,mag",198083,2.4206314086914062,10373,models_m14_rgb64/stage1/stage1_activity_image_mag_concat_seed42,activity,0.9716419974277654
0.8367878145184614,models_m14_rgb64/stage1/stage1_activity_image_mag_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,mag","image,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.8402692557309104,models_m14_rgb64/stage1/stage1_activity_image_mag_gated_seed42/metrics.json,"image,mag",198277,2.4426040649414062,10373,models_m14_rgb64/stage1/stage1_activity_image_mag_gated_seed42,activity,0.8378451808764699
0.8731321700568785,models_m14_rgb64/stage1/stage1_activity_image_single_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,single,image,image,42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,single,0.8734525605170237,models_m14_rgb64/stage1/stage1_activity_image_single_seed42/metrics.json,image,136995,1.6632614135742188,10373,models_m14_rgb64/stage1/stage1_activity_image_single_seed42,activity,0.872677051645363
0.90793405957775,models_m14_rgb64/stage1/stage1_activity_image_tof_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,tof","image,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.909220243675272,models_m14_rgb64/stage1/stage1_activity_image_tof_concat_seed42/metrics.json,"image,tof",197843,2.4182586669921875,10373,models_m14_rgb64/stage1/stage1_activity_image_tof_concat_seed42,activity,0.9081196355964655
0.8905813168803625,models_m14_rgb64/stage1/stage1_activity_image_tof_gated_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,gated,"image,tof","image,tof",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,gated,0.891153433779297,models_m14_rgb64/stage1/stage1_activity_image_tof_gated_seed42/metrics.json,"image,tof",198037,2.4402236938476562,10373,models_m14_rgb64/stage1/stage1_activity_image_tof_gated_seed42,activity,0.8907546358080267
0.9573893762653042,models_m14_rgb64/stage1/stage1_activity_image_tof_mag_concat_seed42/best_model.h5,"walk,standing,sitting",datasets_m14_rgb64_stage1/activity/dataset_val.npz,10373,concat,"image,tof,mag","image,tof,mag",42,activity,datasets_m14_rgb64_stage1/activity/dataset_train.npz,19415,concat,0.9574119280599049,models_m14_rgb64/stage1/stage1_activity_image_tof_mag_concat_seed42/metrics.json,"image,tof,mag",241907,2.96514892578125,10373,models_m14_rgb64/stage1/stage1_activity_image_tof_mag_concat_seed42,activity,0.9573825057409814
